"","SECTOR","Symbol","GainLoss_dol","GainLoss_perc","Bought","Buy_price","Sold","Sell_price","PROFIT","EQUITY"
"2879","Health Care","SGEN",0.9,1.78,2016-10-26,50.580002,2016-10-28,51.48,17.8000000000001,815.3
"2880","Health Care","SGEN",-0.73,-1.21,2017-02-08,60.23,2017-02-10,59.5,-12.1,803.2
"2881","Health Care","SGEN",1.57,2.34,2017-04-26,67.040001,2017-04-28,68.610001,23.4000000000001,826.6
"2882","Health Care","SGEN",-0.72,-1.32,2017-07-26,54.720001,2017-07-28,54,-13.2,813.4
"2883","Health Care","SGEN",2.7,4.33,2017-10-25,62.299999,2017-10-27,65,43.3,856.7
"2884","Health Care","SGEN",-2.18,-3.92,2018-02-05,55.580002,2018-02-07,53.400002,-39.2,817.5
"2885","Health Care","SGEN",1.88,3.85,2018-04-25,48.869999,2018-04-27,50.75,38.5,856
"2886","Health Care","SGEN",3.15,4.51,2018-07-25,69.849998,2018-07-27,73,45.0999999999999,901.1
"2887","Health Care","SGEN",-18.52,-26.59,2018-10-24,69.660004,2018-10-26,51.139999,-265.9,635.2
"2888","Health Care","SGEN",-7.61,-10.14,2019-02-06,75.040001,2019-02-08,67.43,-101.4,533.8
"2889","Consumer Services","SIRI",-0.05,-1.36,2016-02-01,3.69,2016-02-02,3.64,-13.6,986.4
"2890","Consumer Services","SIRI",0.04,1.01,2016-04-27,3.98,2016-04-28,4.02,10.1,996.5
"2891","Consumer Services","SIRI",0.07,1.66,2016-07-25,4.21,2016-07-26,4.28,16.5999999999999,1013.1
"2892","Consumer Services","SIRI",0.08,1.91,2016-10-26,4.19,2016-10-27,4.27,19.0999999999999,1032.2
"2893","Consumer Services","SIRI",0.08,1.69,2017-02-01,4.74,2017-02-02,4.82,16.8999999999999,1049.1
"2894","Consumer Services","SIRI",-0.18,-3.47,2017-04-26,5.19,2017-04-27,5.01,-34.6999999999999,1014.4
"2895","Consumer Services","SIRI",0.13,2.4,2017-07-26,5.42,2017-07-27,5.55,24,1038.4
"2896","Consumer Services","SIRI",-0.03,-0.53,2017-10-24,5.69,2017-10-25,5.66,-5.29999999999995,1033.1
"2897","Consumer Services","SIRI",-0.1,-1.67,2018-01-30,5.99,2018-01-31,5.89,-16.7,1016.4
"2898","Consumer Services","SIRI",-0.02,-0.32,2018-04-24,6.32,2018-04-25,6.3,-3.19999999999993,1013.2
"2899","Consumer Services","SIRI",-0.05,-0.7,2018-07-24,7.15,2018-07-25,7.1,-7,1006.2
"2900","Consumer Services","SIRI",0.05,0.83,2018-10-23,6,2018-10-24,6.05,8.29999999999995,1014.5
"2901","Consumer Services","SIRI",0.17,2.97,2019-01-29,5.73,2019-01-30,5.9,29.7,1044.2
"2902","Finance","SIVB",11.64,12.35,2016-01-20,94.260002,2016-01-22,105.900002,123.5,1123.5
"2903","Finance","SIVB",-11.52,-10.23,2016-04-20,112.620003,2016-04-22,101.099998,-102.3,1021.2
"2904","Finance","SIVB",-4,-3.81,2016-07-20,105,2016-07-22,101,-38.1,983.1
"2905","Finance","SIVB",9.79,8.47,2016-10-19,115.610001,2016-10-21,125.400002,84.7,1067.8
"2906","Finance","SIVB",0.47,0.27,2017-01-25,174.559998,2017-01-27,175.029999,2.69999999999993,1070.5
"2907","Finance","SIVB",-15.81,-8.34,2017-04-26,189.520004,2017-04-28,173.710007,-83.4,987.1
"2908","Finance","SIVB",-4.69,-2.57,2017-07-26,182.690002,2017-07-28,178,-25.6999999999999,961.4
"2909","Finance","SIVB",20.49,10.81,2017-10-25,189.490005,2017-10-27,209.979996,108.1,1069.5
"2910","Finance","SIVB",-12.64,-4.81,2018-01-24,262.640015,2018-01-26,250,-48.1,1021.4
"2911","Finance","SIVB",41.73,16.16,2018-04-25,258.269989,2018-04-27,300,161.6,1183
"2912","Finance","SIVB",8.31,2.67,2018-07-25,311.720001,2018-07-27,320.029999,26.7,1209.7
"2913","Finance","SIVB",-52.96,-19.34,2018-10-24,273.859985,2018-10-26,220.899994,-193.4,1016.3
"2914","Finance","SIVB",10.49,4.59,2019-01-23,228.509995,2019-01-25,239,45.9000000000001,1062.2
"2915","Technology","SNPS",3.62,8.53,2016-02-16,42.43,2016-02-18,46.049999,85.3,1085.3
"2916","Technology","SNPS",0.82,1.7,2016-05-17,48.369999,2016-05-19,49.189999,16.9999999999999,1102.3
"2917","Technology","SNPS",1.75,3.12,2016-08-16,56,2016-08-18,57.75,31.1999999999998,1133.5
"2918","Technology","SNPS",-2.65,-4.33,2016-11-29,61.169998,2016-12-01,58.52,-43.3,1090.2
"2919","Technology","SNPS",6.06,9.23,2017-02-14,65.669998,2017-02-16,71.730003,92.3,1182.5
"2920","Technology","SNPS",-0.08,-0.11,2017-05-16,75.080002,2017-05-18,75,-1.10000000000002,1181.4
"2921","Technology","SNPS",-0.77,-0.99,2017-08-15,77.489998,2017-08-17,76.720001,-9.89999999999998,1171.5
"2922","Technology","SNPS",4.86,5.41,2017-11-28,89.839996,2017-11-30,94.699997,54.1000000000001,1225.6
"2923","Technology","SNPS",2.31,2.6,2018-02-20,88.839996,2018-02-22,91.150002,26,1251.6
"2924","Technology","SNPS",-1.52,-1.7,2018-05-22,89.620003,2018-05-24,88.099998,-17,1234.6
"2925","Technology","SNPS",4.94,5.28,2018-08-21,93.629997,2018-08-23,98.57,52.8,1287.4
"2926","Technology","SNPS",-1.9,-2.06,2018-12-04,92.269997,2018-12-07,90.370003,-20.5999999999999,1266.8
"2927","Technology","SNPS",2.82,2.79,2019-02-19,101.239998,2019-02-21,104.059998,27.9000000000001,1294.7
"2928","Health Care","SNY",-0.71,-1.82,2016-02-08,39.09,2016-02-09,38.380001,-18.2,981.8
"2929","Health Care","SNY",-1.18,-2.75,2016-04-28,42.919998,2016-04-29,41.740002,-27.5,954.3
"2930","Health Care","SNY",-0.88,-2.07,2016-07-28,42.52,2016-07-29,41.639999,-20.7,933.6
"2931","Health Care","SNY",1.56,4.13,2016-10-27,37.810001,2016-10-28,39.369999,41.3,974.9
"2932","Health Care","SNY",0,0,2017-02-07,40.610001,2017-02-08,40.610001,0,974.9
"2933","Health Care","SNY",0.96,2.06,2017-04-27,46.549999,2017-04-28,47.509998,20.5999999999999,995.5
"2934","Health Care","SNY",0.03,0.06,2017-07-28,47.529999,2017-07-31,47.560001,0.599999999999909,996.1
"2935","Health Care","SNY",-1.1,-2.34,2017-11-01,46.98,2017-11-02,45.880001,-23.4,972.7
"2936","Health Care","SNY",-1.05,-2.52,2018-02-06,41.650002,2018-02-07,40.599998,-25.2,947.5
"2937","Health Care","SNY",-1.21,-3,2018-04-26,40.380001,2018-04-27,39.169998,-30,917.5
"2938","Health Care","SNY",-0.11,-0.25,2018-07-30,43.150002,2018-07-31,43.040001,-2.5,915
"2939","Health Care","SNY",2.37,5.57,2018-10-30,42.52,2018-10-31,44.889999,55.7,970.7
"2940","Health Care","SNY",0.06,0.14,2019-02-06,43.27,2019-02-07,43.330002,1.40000000000009,972.1
"2941","Technology","SPLK",9.33,26.83,2016-02-24,34.77,2016-02-26,44.099998,268.3,1268.3
"2942","Technology","SPLK",-2.94,-5.35,2016-05-25,54.939999,2016-05-27,52,-53.5,1214.8
"2943","Technology","SPLK",-3.85,-5.94,2016-08-24,64.849998,2016-08-26,61,-59.4,1155.4
"2944","Technology","SPLK",3.33,5.63,2016-11-28,59.150002,2016-11-30,62.48,56.3,1211.7
"2945","Technology","SPLK",-3.71,-5.69,2017-02-22,65.18,2017-02-24,61.470001,-56.9,1154.8
"2946","Technology","SPLK",-3.46,-5.17,2017-05-24,66.910004,2017-05-26,63.450001,-51.6999999999999,1103.1
"2947","Technology","SPLK",6.22,10.31,2017-08-23,60.34,2017-08-25,66.559998,103.1,1206.2
"2948","Technology","SPLK",11.04,16.24,2017-11-15,68,2017-11-17,79.040001,162.4,1368.6
"2949","Technology","SPLK",4.15,4.42,2018-02-28,93.860001,2018-03-02,98.010002,44.2,1412.8
"2950","Technology","SPLK",1.7,1.49,2018-05-23,114,2018-05-25,115.699997,14.8999999999999,1427.7
"2951","Technology","SPLK",10.26,9.81,2018-08-22,104.639999,2018-08-24,114.900002,98.1000000000001,1525.8
"2952","Technology","SPLK",13.84,14.55,2018-11-28,95.150002,2018-11-30,108.989998,145.5,1671.3
"2953","Health Care","SRPT",0.32,2.27,2016-02-24,14.08,2016-02-25,14.4,22.6999999999999,1022.7
"2954","Health Care","SRPT",-0.79,-4.46,2016-05-04,17.73,2016-05-05,16.940001,-44.6,978.1
"2955","Health Care","SRPT",0.27,1.29,2016-07-18,20.93,2016-07-19,21.200001,12.8999999999999,991
"2956","Health Care","SRPT",-1.63,-3.5,2016-10-26,46.540001,2016-10-27,44.91,-35,956
"2957","Health Care","SRPT",0.93,2.9,2017-02-27,32.060001,2017-02-28,32.990002,29,985
"2958","Health Care","SRPT",-0.88,-2.45,2017-04-26,35.98,2017-04-27,35.099998,-24.5,960.5
"2959","Health Care","SRPT",-1.5,-4.22,2017-07-18,35.549999,2017-07-19,34.049999,-42.2,918.3
"2960","Health Care","SRPT",-1.86,-3.63,2017-10-24,51.25,2017-10-25,49.389999,-36.3,882
"2961","Health Care","SRPT",-1.48,-2.28,2018-02-28,64.779999,2018-03-01,63.299999,-22.8000000000001,859.2
"2962","Health Care","SRPT",0.54,0.7,2018-05-02,77.57,2018-05-03,78.110001,6.99999999999989,866.2
"2963","Health Care","SRPT",-2.07,-1.68,2018-08-07,122.940002,2018-08-08,120.870003,-16.8000000000001,849.4
"2964","Health Care","SRPT",4.24,3.29,2018-10-23,129,2018-10-24,133.240005,32.8999999999999,882.299999999999
"2965","Technology","SSNC",0.12,0.45,2016-02-10,27.52,2016-02-12,27.645,4.5,1004.5
"2966","Technology","SSNC",-1.3,-4.21,2016-05-04,31.014999,2016-05-06,29.709999,-42.1,962.4
"2967","Technology","SSNC",-0.12,-0.38,2016-07-26,31.92,2016-07-28,31.799999,-3.80000000000007,958.6
"2968","Technology","SSNC",0.94,2.89,2016-10-26,32.560001,2016-10-28,33.5,28.8999999999999,987.5
"2969","Technology","SSNC",1.79,5.53,2017-02-14,32.349998,2017-02-16,34.139999,55.3,1042.8
"2970","Technology","SSNC",0.45,1.2,2017-04-26,37.52,2017-04-28,37.970001,12,1054.8
"2971","Technology","SSNC",0.02,0.05,2017-07-26,39.959999,2017-07-28,39.98,0.5,1055.3
"2972","Technology","SSNC",-1.14,-2.7,2017-10-24,42.169998,2017-10-26,41.029999,-27,1028.3
"2973","Technology","SSNC",2.22,4.55,2018-02-14,48.810001,2018-02-16,51.029999,45.5,1073.8
"2974","Technology","SSNC",0.13,0.26,2018-04-30,50,2018-05-02,50.130001,2.59999999999991,1076.4
"2975","Technology","SSNC",4.22,7.93,2018-08-01,53.240002,2018-08-03,57.459999,79.3,1155.7
"2976","Technology","SSNC",3.46,7.24,2018-10-30,47.82,2018-11-01,51.279999,72.4000000000001,1228.1
"2977","Technology","SSNC",4.89,8.79,2019-02-13,55.639999,2019-02-15,60.529999,87.9000000000001,1316
"2978","Basic Industries","STLD",-0.02,-0.12,2016-01-22,16.219999,2016-01-26,16.200001,-1.19999999999993,998.8
"2979","Basic Industries","STLD",0.34,1.39,2016-04-19,24.389999,2016-04-21,24.73,13.9,1012.7
"2980","Basic Industries","STLD",-0.54,-1.95,2016-07-15,27.639999,2016-07-19,27.1,-19.5,993.2
"2981","Basic Industries","STLD",-0.24,-0.99,2016-10-18,24.24,2016-10-20,24,-9.89999999999998,983.3
"2982","Basic Industries","STLD",-0.36,-1,2017-01-23,35.91,2017-01-25,35.549999,-10,973.3
"2983","Basic Industries","STLD",1.16,3.59,2017-04-18,32.32,2017-04-20,33.48,35.9000000000001,1009.2
"2984","Basic Industries","STLD",-0.25,-0.68,2017-07-18,36.610001,2017-07-20,36.360001,-6.80000000000007,1002.4
"2985","Basic Industries","STLD",-0.05,-0.14,2017-10-17,36.310001,2017-10-19,36.259998,-1.39999999999998,1001
"2986","Basic Industries","STLD",1.09,2.36,2018-01-19,46.27,2018-01-23,47.360001,23.6,1024.6
"2987","Basic Industries","STLD",0.41,0.9,2018-04-17,45.59,2018-04-19,46,8.99999999999989,1033.6
"2988","Basic Industries","STLD",2.52,5.41,2018-07-20,46.540001,2018-07-24,49.060001,54.1000000000001,1087.7
"2989","Basic Industries","STLD",0.37,0.91,2018-10-16,40.880001,2018-10-18,41.25,9.10000000000014,1096.8
"2990","Basic Industries","STLD",1.18,3.47,2019-01-18,34,2019-01-23,35.18,34.7,1131.5
"2991","Technology","STX",1.89,6.96,2016-01-28,27.17,2016-02-01,29.059999,69.5999999999999,1069.6
"2992","Technology","STX",-6,-22.11,2016-04-28,27.139999,2016-05-02,21.139999,-221.1,848.5
"2993","Technology","STX",-1.36,-4.25,2016-08-01,32,2016-08-03,30.639999,-42.5,806
"2994","Technology","STX",-0.85,-2.41,2016-10-18,35.34,2016-10-20,34.490002,-24.1,781.9
"2995","Technology","STX",5.78,15.76,2017-01-23,36.669998,2017-01-25,42.450001,157.6,939.5
"2996","Technology","STX",-7.64,-15.34,2017-04-25,49.810001,2017-04-27,42.169998,-153.4,786.1
"2997","Technology","STX",-6.28,-15.85,2017-07-24,39.630001,2017-07-26,33.349998,-158.5,627.6
"2998","Technology","STX",4.95,14.33,2017-10-20,34.549999,2017-10-24,39.5,143.3,770.9
"2999","Technology","STX",0.49,0.92,2018-01-26,53.509998,2018-01-30,54,9.20000000000005,780.1
"3000","Technology","STX",-7.41,-12.43,2018-04-30,59.619999,2018-05-02,52.209999,-124.3,655.8
"3001","Technology","STX",-2.8,-4.9,2018-07-27,57.16,2018-07-31,54.360001,-49,606.8
"3002","Technology","STX",3.31,8.16,2018-11-01,40.549999,2018-11-05,43.860001,81.5999999999999,688.4
"3003","Technology","STX",-0.9,-2.03,2019-02-01,44.400002,2019-02-05,43.5,-20.3,668.1
"3004","Technology","SWKS",3.14,4.78,2016-01-27,65.68,2016-01-29,68.82,47.8,1047.8
"3005","Technology","SWKS",1.74,2.53,2016-04-27,68.68,2016-04-29,70.419998,25.3000000000002,1073.1
"3006","Technology","SWKS",-1.73,-2.53,2016-07-20,68.470001,2016-07-22,66.739998,-25.3,1047.8
"3007","Technology","SWKS",-3.05,-4.03,2016-11-02,75.650002,2016-11-04,72.599998,-40.3,1007.5
"3008","Technology","SWKS",7.61,9.83,2017-01-18,77.389999,2017-01-20,85,98.3,1105.8
"3009","Technology","SWKS",-1.51,-1.45,2017-04-26,104.300003,2017-04-28,102.790001,-14.5,1091.3
"3010","Technology","SWKS",2.23,2.13,2017-07-19,104.5,2017-07-21,106.730003,21.3000000000001,1112.6
"3011","Technology","SWKS",-3.77,-3.32,2017-11-03,113.639999,2017-11-07,109.870003,-33.2,1079.4
"3012","Technology","SWKS",-1.23,-1.2,2018-02-02,102.279999,2018-02-06,101.050003,-12,1067.4
"3013","Technology","SWKS",-3.27,-3.51,2018-05-02,93.099998,2018-05-04,89.830002,-35.1,1032.3
"3014","Technology","SWKS",1.28,1.26,2018-07-18,101.970001,2018-07-20,103.25,12.5999999999999,1044.9
"3015","Technology","SWKS",-5.97,-7.16,2018-11-07,83.400002,2018-11-09,77.43,-71.6,973.3
"3016","Technology","SWKS",7.83,10.57,2019-02-04,74.099998,2019-02-06,81.93,105.7,1079
"3017","Technology","SYMC",1.3,6.69,2016-02-03,19.440001,2016-02-05,20.74,66.8999999999999,1066.9
"3018","Technology","SYMC",-0.42,-2.51,2016-05-11,16.709999,2016-05-13,16.290001,-25.1,1041.8
"3019","Technology","SYMC",1.4,6.78,2016-08-03,20.65,2016-08-05,22.049999,67.8000000000002,1109.6
"3020","Technology","SYMC",-1.97,-7.81,2016-11-02,25.23,2016-11-04,23.26,-78.1,1031.5
"3021","Technology","SYMC",-0.5,-1.84,2017-01-31,27.120001,2017-02-02,26.620001,-18.4,1013.1
"3022","Technology","SYMC",-1.51,-4.64,2017-05-09,32.509998,2017-05-11,31,-46.4,966.7
"3023","Technology","SYMC",-0.86,-2.76,2017-08-01,31.16,2017-08-03,30.299999,-27.5999999999999,939.1
"3024","Technology","SYMC",-3.11,-9.59,2017-10-31,32.43,2017-11-02,29.32,-95.9,843.2
"3025","Technology","SYMC",-0.71,-2.62,2018-01-30,27.059999,2018-02-01,26.35,-26.2,817
"3026","Technology","SYMC",-8.65,-30.17,2018-05-09,28.67,2018-05-11,20.02,-301.7,515.3
"3027","Technology","SYMC",-2.41,-11.71,2018-08-01,20.58,2018-08-03,18.17,-117.1,398.2
"3028","Technology","SYMC",2.55,14.29,2018-10-31,17.85,2018-11-02,20.4,142.9,541.1
"3029","Technology","SYMC",1.92,9.34,2019-01-30,20.559999,2019-02-01,22.48,93.3999999999999,634.5
"3030","Technology","TEAM",2.07,9.44,2016-02-03,21.93,2016-02-05,24,94.4000000000001,1094.4
"3031","Technology","TEAM",-0.8,-3.39,2016-05-04,23.610001,2016-05-06,22.809999,-33.9000000000001,1060.5
"3032","Technology","TEAM",1.3,4.45,2016-08-03,29.200001,2016-08-05,30.5,44.5,1105
"3033","Technology","TEAM",-0.93,-3.21,2016-10-26,28.950001,2016-10-28,28.02,-32.1,1072.9
"3034","Technology","TEAM",0.33,1.23,2017-01-18,26.879999,2017-01-20,27.209999,12.3,1085.2
"3035","Technology","TEAM",1.63,5,2017-04-26,32.57,2017-04-28,34.200001,50,1135.2
"3036","Technology","TEAM",-0.79,-2.08,2017-07-26,38,2017-07-28,37.209999,-20.8000000000001,1114.4
"3037","Technology","TEAM",6.23,15.67,2017-10-18,39.75,2017-10-20,45.98,156.7,1271.1
"3038","Technology","TEAM",0,0,2018-01-17,53.310001,2018-01-19,53.310001,0,1271.1
"3039","Technology","TEAM",-6.54,-10.7,2018-04-18,61.150002,2018-04-20,54.610001,-107,1164.1
"3040","Technology","TEAM",13.15,20.3,2018-07-25,64.779999,2018-07-27,77.93,203,1367.1
"3041","Technology","TEAM",-5.99,-7.13,2018-10-17,83.989998,2018-10-19,78,-71.3000000000001,1295.8
"3042","Technology","TEAM",4.37,4.57,2019-01-16,95.629997,2019-01-18,100,45.7,1341.5
"3043","Health Care","TECH",7.7,9.38,2016-02-01,82.050003,2016-02-02,89.75,93.8000000000002,1093.8
"3044","Health Care","TECH",1.9,2.04,2016-05-02,93.110001,2016-05-03,95.010002,20.4,1114.2
"3045","Health Care","TECH",-1.87,-1.68,2016-08-16,111.089996,2016-08-17,109.220001,-16.8000000000001,1097.4
"3046","Health Care","TECH",-0.01,-0.01,2016-10-28,101.059998,2016-10-31,101.050003,-0.100000000000023,1097.3
"3047","Health Care","TECH",-6.52,-6.38,2017-02-06,102.199997,2017-02-07,95.68,-63.8,1033.5
"3048","Health Care","TECH",0.31,0.29,2017-05-01,107.510002,2017-05-02,107.82,2.89999999999986,1036.4
"3049","Health Care","TECH",3.02,2.63,2017-08-07,115,2017-08-08,118.019997,26.3,1062.7
"3050","Health Care","TECH",-0.7,-0.56,2017-10-30,125.699997,2017-10-31,125,-5.60000000000002,1057.1
"3051","Health Care","TECH",-6.19,-4.49,2018-02-05,137.740005,2018-02-06,131.550003,-44.9000000000001,1012.2
"3052","Health Care","TECH",-1.89,-1.25,2018-05-01,150.889999,2018-05-02,149,-12.5,999.7
"3053","Health Care","TECH",5.33,3.2,2018-08-06,166.470001,2018-08-07,171.800003,32,1031.7
"3054","Health Care","TECH",-10.8,-5.91,2018-10-29,182.610001,2018-10-30,171.809998,-59.1,972.6
"3055","Health Care","TECH",6.98,3.99,2019-02-04,174.800003,2019-02-05,181.779999,39.9000000000001,1012.5
"3056","Capital Goods","TER",1.58,8.1,2016-01-26,19.5,2016-01-28,21.08,81,1081
"3057","Capital Goods","TER",-1.01,-4.9,2016-04-26,20.620001,2016-04-28,19.610001,-49,1032
"3058","Capital Goods","TER",-1.26,-6,2016-07-26,21,2016-07-28,19.74,-60,972
"3059","Capital Goods","TER",1.41,6.43,2016-10-25,21.92,2016-10-27,23.33,64.3,1036.3
"3060","Capital Goods","TER",2.51,9.65,2017-01-24,26,2017-01-26,28.51,96.5,1132.8
"3061","Capital Goods","TER",1.71,5.14,2017-04-25,33.290001,2017-04-27,35,51.3999999999999,1184.2
"3062","Capital Goods","TER",-1.6,-4.49,2017-07-25,35.650002,2017-07-27,34.049999,-44.9000000000001,1139.3
"3063","Capital Goods","TER",1.87,4.78,2017-10-24,39.130001,2017-10-26,41,47.8,1187.1
"3064","Capital Goods","TER",-1.21,-2.52,2018-01-23,47.959999,2018-01-25,46.75,-25.2,1161.9
"3065","Capital Goods","TER",-4.07,-9.9,2018-04-23,41.110001,2018-04-25,37.040001,-99,1062.9
"3066","Capital Goods","TER",4.69,11.75,2018-07-23,39.919998,2018-07-25,44.610001,117.5,1180.4
"3067","Capital Goods","TER",-2.04,-6.18,2018-10-22,33,2018-10-24,30.959999,-61.8,1118.6
"3068","Capital Goods","TER",2.23,6.87,2019-01-22,32.470001,2019-01-24,34.700001,68.7,1187.3
"3069","Public Utilities","TMUS",2.53,7.07,2016-02-16,35.779999,2016-02-17,38.310001,70.7,1070.7
"3070","Public Utilities","TMUS",1.54,3.82,2016-04-25,40.299999,2016-04-26,41.84,38.2,1108.9
"3071","Public Utilities","TMUS",0.85,1.89,2016-07-26,45,2016-07-27,45.849998,18.8999999999999,1127.8
"3072","Public Utilities","TMUS",1.46,3.12,2016-10-21,46.860001,2016-10-24,48.32,31.1999999999998,1159
"3073","Public Utilities","TMUS",0.65,1.07,2017-02-13,60.59,2017-02-14,61.240002,10.6999999999999,1169.7
"3074","Public Utilities","TMUS",-0.21,-0.32,2017-04-21,65.239998,2017-04-24,65.029999,-3.19999999999993,1166.5
"3075","Public Utilities","TMUS",-0.1,-0.16,2017-07-18,61.610001,2017-07-19,61.509998,-1.60000000000002,1164.9
"3076","Public Utilities","TMUS",-0.87,-1.4,2017-10-20,61.970001,2017-10-23,61.099998,-14,1150.9
"3077","Public Utilities","TMUS",0.04,0.07,2018-02-07,60.959999,2018-02-08,61,0.699999999999932,1151.6
"3078","Public Utilities","TMUS",-2.02,-3.22,2018-04-30,62.790001,2018-05-01,60.77,-32.2,1119.4
"3079","Public Utilities","TMUS",0.08,0.13,2018-07-31,59.869999,2018-08-01,59.950001,1.30000000000007,1120.7
"3080","Public Utilities","TMUS",-1.61,-2.43,2018-10-29,66.139999,2018-10-30,64.529999,-24.3,1096.4
"3081","Public Utilities","TMUS",1.2,1.8,2019-02-06,66.800003,2019-02-07,68,18,1114.4
"3082","Technology","TRIP",6.1,11.11,2016-02-10,54.900002,2016-02-12,61,111.1,1111.1
"3083","Technology","TRIP",-3.27,-5.09,2016-05-03,64.269997,2016-05-05,61,-50.9,1060.2
"3084","Technology","TRIP",-6.28,-8.94,2016-08-02,70.279999,2016-08-04,64,-89.4000000000001,970.8
"3085","Technology","TRIP",-11.6,-17.96,2016-11-07,64.599998,2016-11-09,53,-179.6,791.2
"3086","Technology","TRIP",-2.5,-4.85,2017-02-14,51.5,2017-02-16,49,-48.5,742.7
"3087","Technology","TRIP",3.62,7.84,2017-05-08,46.18,2017-05-10,49.799999,78.4000000000001,821.1
"3088","Technology","TRIP",-2.94,-7.44,2017-08-07,39.490002,2017-08-09,36.549999,-74.4,746.7
"3089","Technology","TRIP",-3.97,-10.26,2017-11-03,38.68,2017-11-07,34.709999,-102.6,644.1
"3090","Technology","TRIP",8.37,22.24,2018-02-13,37.630001,2018-02-15,46,222.4,866.5
"3091","Technology","TRIP",7.23,18.65,2018-05-07,38.77,2018-05-09,46,186.5,1053
"3092","Technology","TRIP",-7.34,-12.6,2018-07-31,58.240002,2018-08-02,50.900002,-126,927
"3093","Technology","TRIP",7.72,14.09,2018-11-06,54.779999,2018-11-08,62.5,140.9,1067.9
"3094","Technology","TRIP",-2.83,-4.74,2019-02-11,59.709999,2019-02-13,56.880001,-47.4,1020.5
"3095","Capital Goods","TRMB",3.5,18.39,2016-02-08,19.030001,2016-02-10,22.530001,183.9,1183.9
"3096","Capital Goods","TRMB",-1.78,-6.85,2016-04-27,26,2016-04-29,24.219999,-68.5,1115.4
"3097","Capital Goods","TRMB",0.28,1.06,2016-08-01,26.379999,2016-08-03,26.66,10.5999999999999,1126
"3098","Capital Goods","TRMB",-1.62,-5.86,2016-10-31,27.639999,2016-11-02,26.02,-58.6,1067.4
"3099","Capital Goods","TRMB",0.67,2.24,2017-02-07,29.92,2017-02-09,30.59,22.4,1089.8
"3100","Capital Goods","TRMB",1.29,3.94,2017-04-26,32.75,2017-04-28,34.040001,39.4000000000001,1129.2
"3101","Capital Goods","TRMB",0.86,2.29,2017-08-01,37.560001,2017-08-03,38.419998,22.8999999999999,1152.1
"3102","Capital Goods","TRMB",1.65,4.01,2017-10-25,41.099998,2017-10-27,42.75,40.1000000000001,1192.2
"3103","Capital Goods","TRMB",0.08,0.2,2018-02-07,40.049999,2018-02-09,40.130001,2,1194.2
"3104","Capital Goods","TRMB",-1.63,-4.76,2018-05-04,34.259998,2018-05-08,32.630001,-47.6,1146.6
